ID,rodada,data,hora,dia,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,estado_vencedor
1,0.0,2003-03-29,16:00,Sabado,Guarani,Vasco,,,,,Guarani,brinco de ouro,0.5714285714285714,0.2857142857142857,SP,RJ,SP
2,0.0,2003-03-29,16:00,Sabado,Athletico-PR,Gremio,,,,,Athletico-PR,arena da baixada,0.2857142857142857,0.0,PR,RS,PR
3,0.0,2003-03-30,16:00,Domingo,Flamengo,Coritiba,,,,,-,maracana,0.14285714285714285,0.14285714285714285,RJ,PR,-
4,0.0,2003-03-30,16:00,Domingo,Goias,Paysandu,,,,,-,serra dourada,0.2857142857142857,0.2857142857142857,GO,PA,-
5,0.0,2003-03-30,16:00,Domingo,Internacional,Ponte Preta,,,,,-,beira rio,0.14285714285714285,0.14285714285714285,RS,SP,-
6,0.0,2003-03-30,16:00,Domingo,Criciuma,Fluminense,,,,,Criciuma,heriberto hulse,0.2857142857142857,0.0,SC,RJ,SC
7,0.0,2003-03-30,16:00,Domingo,Juventude,Sao Paulo,,,,,-,alfredo jaconi,0.2857142857142857,0.2857142857142857,RS,SP,-
8,0.0,2003-03-30,16:00,Domingo,Fortaleza,Bahia,,,,,-,castelao,0.0,0.0,CE,BA,-
9,0.0,2003-03-30,16:00,Domingo,Cruzeiro,Sao Caetano,,,,,-,mineirao,0.2857142857142857,0.2857142857142857,MG,SP,-
10,0.0,2003-03-30,16:00,Domingo,Vitoria,Figueirense,,,,,-,barradao,0.14285714285714285,0.14285714285714285,BA,SC,-
11,0.0,2003-03-30,18:00,Domingo,Santos,Parana,,,,,-,vila belmiro,0.2857142857142857,0.2857142857142857,SP,PR,-
12,0.0,2003-03-30,18:00,Domingo,Corinthians,Atletico-MG,,,,,Atletico-MG,pacaembu,0.0,0.42857142857142855,SP,MG,MG
13,0.022222222222222223,2003-04-05,16:00,Sabado,Fluminense,Fortaleza,,,,,-,maracana,0.14285714285714285,0.14285714285714285,RJ,CE,-
14,0.022222222222222223,2003-04-05,16:00,Sabado,Atletico-MG,Santos,,,,,-,mineirao,0.0,0.0,MG,SP,-
15,0.022222222222222223,2003-04-05,16:00,Sabado,Coritiba,Internacional,,,,,Internacional,couto pereira,0.0,0.14285714285714285,PR,RS,RS
16,0.022222222222222223,2003-04-05,18:00,Sabado,Gremio,Guarani,,,,,Gremio,olimpico,0.42857142857142855,0.14285714285714285,RS,SP,RS
17,0.022222222222222223,2003-04-06,16:00,Domingo,Bahia,Flamengo,,,,,Flamengo,fonte nova,0.14285714285714285,0.2857142857142857,BA,RJ,RJ
18,0.022222222222222223,2003-04-06,16:00,Domingo,Figueirense,Corinthians,,,,,-,orlando scarpelli,0.42857142857142855,0.42857142857142855,SC,SP,-
19,0.022222222222222223,2003-04-06,16:00,Domingo,Paysandu,Vitoria,,,,,Vitoria,mangueirao,0.14285714285714285,0.2857142857142857,PA,BA,BA
20,0.022222222222222223,2003-04-06,16:00,Domingo,Ponte Preta,Juventude,,,,,Ponte Preta,moises lucarelli,0.14285714285714285,0.0,SP,RS,SP
21,0.022222222222222223,2003-04-06,16:00,Domingo,Parana,Athletico-PR,,,,,Parana,pinheirao,0.42857142857142855,0.0,PR,PR,PR
22,0.022222222222222223,2003-04-06,16:00,Domingo,Sao Caetano,Criciuma,,,,,Sao Caetano,anacleto campanella,0.42857142857142855,0.2857142857142857,SP,SC,SP
23,0.022222222222222223,2003-04-06,18:00,Domingo,Sao Paulo,Cruzeiro,,,,,Cruzeiro,morumbi,0.2857142857142857,0.5714285714285714,SP,MG,MG
24,0.022222222222222223,2003-04-06,18:00,Domingo,Vasco,Goias,,,,,Vasco,sao januario,0.8571428571428571,0.5714285714285714,RJ,GO,RJ
37,0.044444444444444446,2003-04-12,16:00,Sabado,Internacional,Bahia,,,,,Internacional,beira rio,0.2857142857142857,0.0,RS,BA,RS
38,0.044444444444444446,2003-04-12,16:00,Sabado,Santos,Figueirense,,,,,Santos,vila belmiro,0.2857142857142857,0.0,SP,SC,SP
39,0.044444444444444446,2003-04-12,16:00,Sabado,Athletico-PR,Atletico-MG,,,,,Atletico-MG,arena da baixada,0.14285714285714285,0.2857142857142857,PR,MG,MG
40,0.044444444444444446,2003-04-12,18:00,Sabado,Corinthians,Paysandu,,,,,Corinthians,pacaembu,0.8571428571428571,0.14285714285714285,SP,PA,SP
41,0.044444444444444446,2003-04-13,16:00,Domingo,Vitoria,Vasco,,,,,Vitoria,barradao,0.2857142857142857,0.14285714285714285,BA,RJ,BA
42,0.044444444444444446,2003-04-13,16:00,Domingo,Criciuma,Sao Paulo,,,,,-,heriberto hulse,0.14285714285714285,0.14285714285714285,SC,SP,-
43,0.044444444444444446,2003-04-13,16:00,Domingo,Fortaleza,Sao Caetano,,,,,-,presidente vargas,0.14285714285714285,0.14285714285714285,CE,SP,-
44,0.044444444444444446,2003-04-13,16:00,Domingo,Juventude,Coritiba,,,,,Juventude,alfredo jaconi,0.2857142857142857,0.14285714285714285,RS,PR,RS
45,0.044444444444444446,2003-04-13,16:00,Domingo,Guarani,Parana,,,,,Guarani,brinco de ouro,0.2857142857142857,0.0,SP,PR,SP
46,0.044444444444444446,2003-04-13,16:00,Domingo,Goias,Gremio,,,,,-,serra dourada,0.14285714285714285,0.14285714285714285,GO,RS,-
47,0.044444444444444446,2003-04-13,18:00,Domingo,Cruzeiro,Ponte Preta,,,,,Cruzeiro,mineirao,0.42857142857142855,0.0,MG,SP,MG
48,0.044444444444444446,2003-04-13,18:00,Domingo,Flamengo,Fluminense,,,,,Flamengo,maracana,0.5714285714285714,0.14285714285714285,RJ,RJ,RJ
25,0.06666666666666667,2003-04-09,21:40,Quarta-feira,Paysandu,Santos,,,,,Paysandu,mangueirao,0.2857142857142857,0.14285714285714285,PA,SP,PA
26,0.06666666666666667,2003-04-16,20:30,Quarta-feira,Bahia,Juventude,,,,,Bahia,fonte nova,0.42857142857142855,0.14285714285714285,BA,RS,BA
27,0.06666666666666667,2003-04-16,20:30,Quarta-feira,Gremio,Vitoria,,,,,Gremio,olimpico,0.2857142857142857,0.14285714285714285,RS,BA,RS
28,0.06666666666666667,2003-04-16,20:30,Quarta-feira,Atletico-MG,Guarani,,,,,Atletico-MG,mineirao,0.42857142857142855,0.2857142857142857,MG,SP,MG
29,0.06666666666666667,2003-04-16,20:30,Quarta-feira,Figueirense,Athletico-PR,,,,,-,orlando scarpelli,0.14285714285714285,0.14285714285714285,SC,PR,-
30,0.06666666666666667,2003-04-16,20:30,Quarta-feira,Ponte Preta,Criciuma,,,,,-,moises lucarelli,0.14285714285714285,0.14285714285714285,SP,SC,-
31,0.06666666666666667,2003-04-16,21:40,Quarta-feira,Sao Caetano,Flamengo,,,,,-,anacleto campanella,0.14285714285714285,0.14285714285714285,SP,RJ,-
32,0.06666666666666667,2003-04-16,21:40,Quarta-feira,Vasco,Corinthians,,,,,-,sao januario,0.2857142857142857,0.2857142857142857,RJ,SP,-
33,0.06666666666666667,2003-04-16,21:40,Quarta-feira,Coritiba,Cruzeiro,,,,,Cruzeiro,couto pereira,0.42857142857142855,0.5714285714285714,PR,MG,MG
34,0.06666666666666667,2003-04-17,20:30,Quinta-feira,Fluminense,Internacional,,,,,Fluminense,maracana,0.42857142857142855,0.14285714285714285,RJ,RS,RJ
35,0.06666666666666667,2003-04-17,20:30,Quinta-feira,Sao Paulo,Fortaleza,,,,,Sao Paulo,morumbi,0.42857142857142855,0.14285714285714285,SP,CE,SP
36,0.06666666666666667,2003-04-17,20:30,Quinta-feira,Parana,Goias,,,,,Parana,pinheirao,0.42857142857142855,0.14285714285714285,PR,GO,PR
49,0.08888888888888889,2003-04-19,16:00,Sabado,Bahia,Atletico-MG,,,,,Atletico-MG,fonte nova,0.2857142857142857,0.5714285714285714,BA,MG,MG
50,0.08888888888888889,2003-04-19,16:00,Sabado,Sao Caetano,Gremio,,,,,-,anacleto campanella,0.14285714285714285,0.14285714285714285,SP,RS,-
51,0.08888888888888889,2003-04-19,18:00,Sabado,Flamengo,Santos,,,,,Santos,maracana,0.0,0.2857142857142857,RJ,SP,SP
52,0.08888888888888889,2003-04-20,16:00,Domingo,Sao Paulo,Vasco,,,,,Sao Paulo,morumbi,0.42857142857142855,0.14285714285714285,SP,RJ,SP
53,0.08888888888888889,2003-04-20,16:00,Domingo,Internacional,Corinthians,,,,,Internacional,beira rio,0.2857142857142857,0.14285714285714285,RS,SP,RS
54,0.08888888888888889,2003-04-20,16:00,Domingo,Criciuma,Guarani,,,,,Criciuma,heriberto hulse,0.14285714285714285,0.0,SC,SP,SC
55,0.08888888888888889,2003-04-20,16:00,Domingo,Juventude,Vitoria,,,,,-,alfredo jaconi,0.14285714285714285,0.14285714285714285,RS,BA,-
56,0.08888888888888889,2003-04-20,16:00,Domingo,Fortaleza,Athletico-PR,,,,,Fortaleza,presidente vargas,0.14285714285714285,0.0,CE,PR,CE
57,0.08888888888888889,2003-04-20,16:00,Domingo,Ponte Preta,Paysandu,,,,,-,moises lucarelli,0.5714285714285714,0.5714285714285714,SP,PA,-
58,0.08888888888888889,2003-04-20,18:00,Domingo,Cruzeiro,Goias,,,,,Cruzeiro,mineirao,0.5714285714285714,0.14285714285714285,MG,GO,MG
59,0.08888888888888889,2003-04-20,18:00,Domingo,Fluminense,Parana,,,,,-,maracana,0.0,0.0,RJ,PR,-
60,0.08888888888888889,2003-04-21,20:30,Segunda-feira,Coritiba,Figueirense,,,,,Coritiba,couto pereira,0.14285714285714285,0.0,PR,SC,PR
61,0.1111111111111111,2003-04-26,16:00,Sabado,Atletico-MG,Coritiba,,,,,Coritiba,mineirao,0.14285714285714285,0.2857142857142857,MG,PR,PR
62,0.1111111111111111,2003-04-26,16:00,Sabado,Parana,Bahia,,,,,Parana,pinheirao,0.42857142857142855,0.14285714285714285,PR,BA,PR
63,0.1111111111111111,2003-04-26,16:00,Sabado,Vitoria,Internacional,,,,,Internacional,barradao,0.0,0.42857142857142855,BA,RS,RS
64,0.1111111111111111,2003-04-26,18:00,Sabado,Guarani,Cruzeiro,,,,,-,brinco de ouro,0.14285714285714285,0.14285714285714285,SP,MG,-
65,0.1111111111111111,2003-04-27,16:00,Domingo,Corinthians,Flamengo,,,,,-,pacaembu,0.14285714285714285,0.14285714285714285,SP,RJ,-
66,0.1111111111111111,2003-04-27,16:00,Domingo,Goias,Juventude,,,,,Goias,serra dourada,1.0,0.0,GO,RS,GO
67,0.1111111111111111,2003-04-27,16:00,Domingo,Figueirense,Ponte Preta,,,,,-,orlando scarpelli,0.0,0.0,SC,SP,-
68,0.1111111111111111,2003-04-27,16:00,Domingo,Santos,Fortaleza,,,,,Santos,vila belmiro,0.5714285714285714,0.0,SP,CE,SP
69,0.1111111111111111,2003-04-27,16:00,Domingo,Gremio,Fluminense,,,,,Fluminense,olimpico,0.0,0.14285714285714285,RS,RJ,RJ
70,0.1111111111111111,2003-04-27,16:00,Domingo,Athletico-PR,Criciuma,,,,,Athletico-PR,arena da baixada,0.5714285714285714,0.2857142857142857,PR,SC,PR
71,0.1111111111111111,2003-04-27,18:00,Domingo,Paysandu,Sao Paulo,,,,,Paysandu,mangueirao,0.7142857142857143,0.2857142857142857,PA,SP,PA
72,0.1111111111111111,2003-04-27,18:00,Domingo,Vasco,Sao Caetano,,,,,Vasco,sao januario,0.14285714285714285,0.0,RJ,SP,RJ
73,0.13333333333333333,2003-05-03,16:00,Sabado,Flamengo,Vitoria,,,,,Flamengo,maracana,0.2857142857142857,0.14285714285714285,RJ,BA,RJ
74,0.13333333333333333,2003-05-03,16:00,Sabado,Bahia,Gremio,,,,,Bahia,fonte nova,0.2857142857142857,0.14285714285714285,BA,RS,BA
75,0.13333333333333333,2003-05-03,18:00,Sabado,Cruzeiro,Athletico-PR,,,,,Cruzeiro,mineirao,0.7142857142857143,0.2857142857142857,MG,PR,MG
76,0.13333333333333333,2003-05-04,16:00,Domingo,Fortaleza,Corinthians,,,,,Corinthians,castelao,0.14285714285714285,0.2857142857142857,CE,SP,SP
77,0.13333333333333333,2003-05-04,16:00,Domingo,Sao Paulo,Figueirense,,,,,Sao Paulo,morumbi,0.42857142857142855,0.2857142857142857,SP,SC,SP
78,0.13333333333333333,2003-05-04,16:00,Domingo,Sao Caetano,Paysandu,,,,,Sao Caetano,anacleto campanella,0.2857142857142857,0.0,SP,PA,SP
79,0.13333333333333333,2003-05-04,16:00,Domingo,Internacional,Goias,,,,,Internacional,beira rio,0.2857142857142857,0.14285714285714285,RS,GO,RS
80,0.13333333333333333,2003-05-04,16:00,Domingo,Ponte Preta,Atletico-MG,,,,,Ponte Preta,moises lucarelli,0.2857142857142857,0.14285714285714285,SP,MG,SP
81,0.13333333333333333,2003-05-04,16:00,Domingo,Juventude,Guarani,,,,,-,alfredo jaconi,0.14285714285714285,0.14285714285714285,RS,SP,-
82,0.13333333333333333,2003-05-04,16:00,Domingo,Coritiba,Parana,,,,,Coritiba,couto pereira,0.2857142857142857,0.14285714285714285,PR,PR,PR
83,0.13333333333333333,2003-05-04,18:00,Domingo,Criciuma,Santos,,,,,Santos,heriberto hulse,0.14285714285714285,0.42857142857142855,SC,SP,SP
84,0.13333333333333333,2003-05-04,18:00,Domingo,Fluminense,Vasco,,,,,-,maracana,0.0,0.0,RJ,RJ,-
85,0.15555555555555556,2003-05-10,16:00,Sabado,Goias,Flamengo,,,,,-,serra dourada,0.14285714285714285,0.14285714285714285,GO,RJ,-
86,0.15555555555555556,2003-05-10,16:00,Sabado,Santos,Cruzeiro,,,,,Cruzeiro,vila belmiro,0.0,0.2857142857142857,SP,MG,MG
87,0.15555555555555556,2003-05-10,16:00,Sabado,Parana,Ponte Preta,,,,,Parana,pinheirao,0.42857142857142855,0.2857142857142857,PR,SP,PR
88,0.15555555555555556,2003-05-10,18:00,Sabado,Corinthians,Criciuma,,,,,Corinthians,pacaembu,0.42857142857142855,0.0,SP,SC,SP
89,0.15555555555555556,2003-05-11,16:00,Domingo,Vasco,Bahia,,,,,-,sao januario,0.14285714285714285,0.14285714285714285,RJ,BA,-
90,0.15555555555555556,2003-05-11,16:00,Domingo,Paysandu,Fluminense,,,,,-,mangueirao,0.2857142857142857,0.2857142857142857,PA,RJ,-
91,0.15555555555555556,2003-05-11,16:00,Domingo,Atletico-MG,Sao Paulo,,,,,-,mineirao,0.2857142857142857,0.2857142857142857,MG,SP,-
92,0.15555555555555556,2003-05-11,16:00,Domingo,Vitoria,Fortaleza,,,,,Vitoria,barradao,0.2857142857142857,0.14285714285714285,BA,CE,BA
93,0.15555555555555556,2003-05-11,16:00,Domingo,Guarani,Internacional,,,,,Guarani,brinco de ouro,0.42857142857142855,0.0,SP,RS,SP
94,0.15555555555555556,2003-05-11,16:00,Domingo,Athletico-PR,Juventude,,,,,Athletico-PR,arena da baixada,0.2857142857142857,0.0,PR,RS,PR
95,0.15555555555555556,2003-05-11,16:00,Domingo,Figueirense,Sao Caetano,,,,,Figueirense,orlando scarpelli,0.42857142857142855,0.0,SC,SP,SC
96,0.15555555555555556,2003-05-11,18:00,Domingo,Gremio,Coritiba,,,,,Gremio,olimpico,0.14285714285714285,0.0,RS,PR,RS
97,0.17777777777777778,2003-05-17,16:00,Sabado,Fluminense,Figueirense,,,,,Fluminense,maracana,0.42857142857142855,0.0,RJ,SC,RJ
98,0.17777777777777778,2003-05-17,16:00,Sabado,Sao Caetano,Atletico-MG,,,,,Sao Caetano,anacleto campanella,0.2857142857142857,0.0,SP,MG,SP
99,0.17777777777777778,2003-05-17,18:00,Sabado,Juventude,Santos,,,,,-,alfredo jaconi,0.14285714285714285,0.14285714285714285,RS,SP,-
100,0.17777777777777778,2003-05-18,16:00,Domingo,Bahia,Paysandu,,,,,Bahia,fonte nova,0.2857142857142857,0.0,BA,PA,BA
101,0.17777777777777778,2003-05-18,16:00,Domingo,Internacional,Athletico-PR,,,,,-,beira rio,0.14285714285714285,0.14285714285714285,RS,PR,-
102,0.17777777777777778,2003-05-18,16:00,Domingo,Coritiba,Vasco,,,,,-,couto pereira,0.14285714285714285,0.14285714285714285,PR,RJ,-
103,0.17777777777777778,2003-05-18,16:00,Domingo,Cruzeiro,Corinthians,,,,,-,mineirao,0.14285714285714285,0.14285714285714285,MG,SP,-
104,0.17777777777777778,2003-05-18,16:00,Domingo,Fortaleza,Goias,,,,,Fortaleza,castelao,0.14285714285714285,0.0,CE,GO,CE
105,0.17777777777777778,2003-05-18,16:00,Domingo,Ponte Preta,Gremio,,,,,Ponte Preta,moises lucarelli,0.2857142857142857,0.14285714285714285,SP,RS,SP
106,0.17777777777777778,2003-05-18,16:00,Domingo,Criciuma,Vitoria,,,,,-,heriberto hulse,0.14285714285714285,0.14285714285714285,SC,BA,-
107,0.17777777777777778,2003-05-18,18:00,Domingo,Flamengo,Guarani,,,,,-,maracana,0.14285714285714285,0.14285714285714285,RJ,SP,-
108,0.17777777777777778,2003-05-18,18:00,Domingo,Sao Paulo,Parana,,,,,Sao Paulo,morumbi,0.2857142857142857,0.0,SP,PR,SP
109,0.2,2003-05-24,16:00,Sabado,Atletico-MG,Fluminense,,,,,Atletico-MG,independencia,0.42857142857142855,0.0,MG,RJ,MG
110,0.2,2003-05-24,16:00,Sabado,Parana,Sao Caetano,,,,,-,pinheirao,0.14285714285714285,0.14285714285714285,PR,SP,-
111,0.2,2003-05-24,16:00,Sabado,Corinthians,Juventude,,,,,Corinthians,pacaembu,0.42857142857142855,0.0,SP,RS,SP
112,0.2,2003-05-24,18:00,Sabado,Vasco,Ponte Preta,,,,,Vasco,sao januario,0.14285714285714285,0.0,RJ,SP,RJ
113,0.2,2003-05-25,16:00,Domingo,Athletico-PR,Flamengo,,,,,Athletico-PR,arena da baixada,0.5714285714285714,0.14285714285714285,PR,RJ,PR
114,0.2,2003-05-25,16:00,Domingo,Paysandu,Coritiba,,,,,Coritiba,mangueirao,0.14285714285714285,0.42857142857142855,PA,PR,PR
115,0.2,2003-05-25,16:00,Domingo,Goias,Criciuma,,,,,Criciuma,serra dourada,0.0,0.2857142857142857,GO,SC,SC
116,0.2,2003-05-25,16:00,Domingo,Gremio,Sao Paulo,,,,,Sao Paulo,olimpico,0.14285714285714285,0.2857142857142857,RS,SP,SP
117,0.2,2003-05-25,16:00,Domingo,Guarani,Fortaleza,,,,,Guarani,brinco de ouro,0.2857142857142857,0.14285714285714285,SP,CE,SP
118,0.2,2003-05-25,16:00,Domingo,Figueirense,Bahia,,,,,Figueirense,orlando scarpelli,0.14285714285714285,0.0,SC,BA,SC
119,0.2,2003-05-25,18:00,Domingo,Vitoria,Cruzeiro,,,,,Vitoria,barradao,0.2857142857142857,0.14285714285714285,BA,MG,BA
120,0.2,2003-05-25,18:00,Domingo,Santos,Internacional,,,,,Santos,vila belmiro,0.2857142857142857,0.14285714285714285,SP,RS,SP
121,0.2222222222222222,2003-05-31,16:00,Sabado,Fluminense,Athletico-PR,,,,,Fluminense,edson passos,0.2857142857142857,0.14285714285714285,RJ,PR,RJ
122,0.2222222222222222,2003-05-31,16:00,Sabado,Cruzeiro,Criciuma,,,,,Cruzeiro,mineirao,0.2857142857142857,0.0,MG,SC,MG
123,0.2222222222222222,2003-05-31,16:00,Sabado,Coritiba,Guarani,,,,,Coritiba,couto pereira,0.42857142857142855,0.2857142857142857,PR,SP,PR
124,0.2222222222222222,2003-05-31,16:00,Sabado,Ponte Preta,Sao Caetano,,,,,-,moises lucarelli,0.0,0.0,SP,SP,-
125,0.2222222222222222,2003-05-31,18:00,Sabado,Internacional,Paysandu,,,,,Internacional,beira rio,0.2857142857142857,0.14285714285714285,RS,PA,RS
126,0.2222222222222222,2003-06-01,16:00,Domingo,Parana,Flamengo,,,,,Parana,pinheirao,0.8571428571428571,0.2857142857142857,PR,RJ,PR
127,0.2222222222222222,2003-06-01,16:00,Domingo,Bahia,Goias,,,,,Bahia,fonte nova,0.2857142857142857,0.14285714285714285,BA,GO,BA
128,0.2222222222222222,2003-06-01,16:00,Domingo,Fortaleza,Juventude,,,,,Fortaleza,castelao,0.42857142857142855,0.14285714285714285,CE,RS,CE
129,0.2222222222222222,2003-06-01,16:00,Domingo,Figueirense,Gremio,,,,,Figueirense,orlando scarpelli,0.2857142857142857,0.14285714285714285,SC,RS,SC
130,0.2222222222222222,2003-06-01,16:00,Domingo,Santos,Sao Paulo,,,,,Santos,vila belmiro,0.42857142857142855,0.2857142857142857,SP,SP,SP
131,0.2222222222222222,2003-06-01,18:00,Domingo,Corinthians,Vitoria,,,,,Corinthians,pacaembu,0.5714285714285714,0.0,SP,BA,SP
132,0.2222222222222222,2003-06-01,18:00,Domingo,Vasco,Atletico-MG,,,,,-,sao januario,0.2857142857142857,0.2857142857142857,RJ,MG,-
144,0.24444444444444444,2003-04-18,20:30,Sexta-feira,Flamengo,Cruzeiro,,,,,Flamengo,maracana,0.42857142857142855,0.0,RJ,MG,RJ
133,0.24444444444444444,2003-06-07,16:00,Sabado,Vitoria,Fluminense,,,,,Vitoria,barradao,0.2857142857142857,0.14285714285714285,BA,RJ,BA
134,0.24444444444444444,2003-06-07,16:00,Sabado,Guarani,Santos,,,,,Santos,brinco de ouro,0.14285714285714285,0.2857142857142857,SP,SP,SP
135,0.24444444444444444,2003-06-07,16:00,Sabado,Gremio,Fortaleza,,,,,Gremio,olimpico,0.42857142857142855,0.14285714285714285,RS,CE,RS
136,0.24444444444444444,2003-06-07,18:00,Sabado,Atletico-MG,Figueirense,,,,,-,independencia,0.14285714285714285,0.14285714285714285,MG,SC,-
137,0.24444444444444444,2003-06-08,16:00,Domingo,Paysandu,Parana,,,,,Paysandu,mangueirao,0.42857142857142855,0.0,PA,PR,PA
138,0.24444444444444444,2003-06-08,16:00,Domingo,Juventude,Vasco,,,,,-,alfredo jaconi,0.0,0.0,RS,RJ,-
139,0.24444444444444444,2003-06-08,16:00,Domingo,Athletico-PR,Ponte Preta,,,,,Athletico-PR,arena da baixada,0.5714285714285714,0.2857142857142857,PR,SP,PR
140,0.24444444444444444,2003-06-08,16:00,Domingo,Goias,Coritiba,,,,,Coritiba,serra dourada,0.14285714285714285,0.2857142857142857,GO,PR,PR
141,0.24444444444444444,2003-06-08,16:00,Domingo,Sao Caetano,Corinthians,,,,,Sao Caetano,anacleto campanella,0.14285714285714285,0.0,SP,SP,SP
142,0.24444444444444444,2003-06-08,18:00,Domingo,Criciuma,Internacional,,,,,Criciuma,heriberto hulse,0.14285714285714285,0.0,SC,RS,SC
143,0.24444444444444444,2003-06-08,18:00,Domingo,Sao Paulo,Bahia,,,,,-,morumbi,0.2857142857142857,0.2857142857142857,SP,BA,-
145,0.26666666666666666,2003-06-14,16:00,Sabado,Fluminense,Goias,,,,,Goias,maracana,0.2857142857142857,0.42857142857142855,RJ,GO,GO
146,0.26666666666666666,2003-06-14,16:00,Sabado,Ponte Preta,Guarani,,,,,Guarani,moises lucarelli,0.0,0.2857142857142857,SP,SP,SP
147,0.26666666666666666,2003-06-14,18:00,Sabado,Coritiba,Athletico-PR,,,,,Coritiba,couto pereira,0.2857142857142857,0.0,PR,PR,PR
148,0.26666666666666666,2003-06-15,16:00,Domingo,Corinthians,Sao Paulo,,,,,Sao Paulo,morumbi,0.14285714285714285,0.2857142857142857,SP,SP,SP
149,0.26666666666666666,2003-06-15,16:00,Domingo,Fortaleza,Paysandu,,,,,Paysandu,presidente vargas,0.14285714285714285,0.2857142857142857,CE,PA,PA
150,0.26666666666666666,2003-06-15,16:00,Domingo,Parana,Juventude,,,,,Juventude,pinheirao,0.14285714285714285,0.2857142857142857,PR,RS,RS
151,0.26666666666666666,2003-06-15,16:00,Domingo,Gremio,Internacional,,,,,-,olimpico,0.0,0.0,RS,RS,-
152,0.26666666666666666,2003-06-15,16:00,Domingo,Santos,Sao Caetano,,,,,Sao Caetano,vila belmiro,0.0,0.14285714285714285,SP,SP,SP
153,0.26666666666666666,2003-06-15,16:00,Domingo,Criciuma,Figueirense,,,,,Criciuma,heriberto hulse,0.14285714285714285,0.0,SC,SC,SC
154,0.26666666666666666,2003-06-15,16:00,Domingo,Bahia,Vitoria,,,,,Bahia,fonte nova,0.2857142857142857,0.14285714285714285,BA,BA,BA
155,0.26666666666666666,2003-06-15,18:00,Domingo,Vasco,Flamengo,,,,,Flamengo,maracana,0.14285714285714285,0.2857142857142857,RJ,RJ,RJ
156,0.26666666666666666,2003-06-15,18:00,Domingo,Cruzeiro,Atletico-MG,,,,,-,mineirao,0.0,0.0,MG,MG,-
157,0.28888888888888886,2003-06-19,16:00,Quinta-feira,Bahia,Coritiba,,,,,-,fonte nova,0.2857142857142857,0.2857142857142857,BA,PR,-
158,0.28888888888888886,2003-06-21,16:00,Sabado,Vasco,Criciuma,,,,,Vasco,sao januario,0.2857142857142857,0.0,RJ,SC,RJ
159,0.28888888888888886,2003-06-21,16:00,Sabado,Atletico-MG,Gremio,,,,,Atletico-MG,mineirao,0.42857142857142855,0.2857142857142857,MG,RS,MG
160,0.28888888888888886,2003-06-21,16:00,Sabado,Internacional,Parana,,,,,Internacional,beira rio,0.2857142857142857,0.14285714285714285,RS,PR,RS
161,0.28888888888888886,2003-06-21,18:00,Sabado,Sao Paulo,Goias,,,,,Sao Paulo,morumbi,0.14285714285714285,0.0,SP,GO,SP
162,0.28888888888888886,2003-06-22,16:00,Domingo,Paysandu,Flamengo,,,,,-,mangueirao,0.2857142857142857,0.2857142857142857,PA,RJ,-
163,0.28888888888888886,2003-06-22,16:00,Domingo,Ponte Preta,Corinthians,,,,,-,moises lucarelli,0.42857142857142855,0.42857142857142855,SP,SP,-
164,0.28888888888888886,2003-06-22,16:00,Domingo,Sao Caetano,Vitoria,,,,,Sao Caetano,anacleto campanella,0.2857142857142857,0.14285714285714285,SP,BA,SP
165,0.28888888888888886,2003-06-22,16:00,Domingo,Figueirense,Fortaleza,,,,,-,orlando scarpelli,0.2857142857142857,0.2857142857142857,SC,CE,-
166,0.28888888888888886,2003-06-22,18:00,Domingo,Juventude,Cruzeiro,,,,,Cruzeiro,alfredo jaconi,0.0,0.14285714285714285,RS,MG,MG
167,0.28888888888888886,2003-06-22,18:00,Domingo,Fluminense,Guarani,,,,,Fluminense,maracana,0.7142857142857143,0.2857142857142857,RJ,SP,RJ
168,0.3111111111111111,2003-06-28,16:00,Sabado,Fortaleza,Vasco,,,,,Vasco,castelao,0.0,0.14285714285714285,CE,RJ,RJ
169,0.3111111111111111,2003-06-28,16:00,Sabado,Coritiba,Sao Caetano,,,,,Coritiba,couto pereira,0.2857142857142857,0.0,PR,SP,PR
170,0.3111111111111111,2003-06-28,16:00,Sabado,Gremio,Juventude,,,,,Juventude,olimpico,0.14285714285714285,0.5714285714285714,RS,RS,RS
171,0.3111111111111111,2003-06-28,16:00,Sabado,Santos,Bahia,,,,,Santos,vila belmiro,0.5714285714285714,0.0,SP,BA,SP
172,0.3111111111111111,2003-06-28,18:00,Sabado,Flamengo,Figueirense,,,,,Figueirense,maracana,0.0,0.2857142857142857,RJ,SC,SC
173,0.3111111111111111,2003-06-29,16:00,Domingo,Corinthians,Fluminense,,,,,Corinthians,pacaembu,0.14285714285714285,0.0,SP,RJ,SP
174,0.3111111111111111,2003-06-29,16:00,Domingo,Guarani,Sao Paulo,,,,,Sao Paulo,brinco de ouro,0.0,0.14285714285714285,SP,SP,SP
175,0.3111111111111111,2003-06-29,16:00,Domingo,Criciuma,Paysandu,,,,,Criciuma,heriberto hulse,0.2857142857142857,0.0,SC,PA,SC
176,0.3111111111111111,2003-06-29,16:00,Domingo,Vitoria,Athletico-PR,,,,,Vitoria,barradao,0.14285714285714285,0.0,BA,PR,BA
